PolicyID,CustomerID,PolicyType,PolicyStartDate,PolicyEndDate,PremiumAmount,policyid
1039,1039,Life,2021-02-01,2024-07-29,3948.98,b19e9e05-75f5-4d2b-b6f4-4384a1617dce
1040,1040,Health,2022-05-03,2024-11-29,4465.34,3977cd5f-ba78-4422-912b-b8e71211914e
1041,1041,Home,2021-06-29,2028-05-23,1588.23,fa6b4880-0958-4551-932f-6cfa841d6f4b
1042,1042,Life,2024-05-25,2028-08-09,2449.38,da41eb76-5c00-48c3-907c-d11e89eb1741
1043,1043,Auto,2021-11-19,2024-07-29,4489.29,9de0d6ad-a2f5-46e7-b83a-a87440740f29
1044,1044,Health,2020-01-01,2025-09-22,4395.64,5a0829b6-fd0a-419e-adcf-20b9ae5ac7c7
1045,1045,Health,2023-12-09,2024-11-27,4832.06,ec1adc5a-51fc-4e5e-a7bf-4357690099b9
1046,1046,Auto,2019-07-23,2029-06-20,3051.54,bb6bf774-a906-4aaf-8ad5-3838ef9690e8
1047,1047,Home,2021-07-17,2024-09-07,4486.79,59764853-0e0c-45cb-846e-fdec11062735
1048,1048,Health,2022-05-19,2028-12-11,4182.05,af9e920c-5cff-48c3-8fc6-64b25d2dcc38
1049,1049,Auto,2023-03-31,2028-01-28,4021.17,2fbc3d77-5197-4bdc-97b8-82fb84e6b24c
1050,1050,Auto,2020-07-23,2024-09-28,4423.3,673ecc85-33ce-4ee7-a07c-e514e24aa755
1051,1051,Health,2021-05-10,2027-02-04,2301.14,598d810d-4bda-4d9f-9dca-3a2698a7ac76
1052,1052,Health,2024-01-03,2028-01-29,4674.82,d1e0b09b-7a3e-4491-8633-fe26d632d018
1053,1053,Home,2020-01-08,2027-07-27,1369.78,f0abb64a-60ae-4c33-bf2b-66c33906085c
1054,1054,Life,2021-10-21,2025-04-04,1563.81,83b46f40-55b1-4914-bde6-dd228723b2a2
1055,1055,Health,2019-12-06,2024-12-04,2104.06,1d45ecda-1fb9-48ae-b0ca-bbf8eb9a76fb
1056,1056,Home,2023-04-21,2025-05-04,4647.95,f906aaa2-2c51-408a-b9ac-f147f56bb424
1057,1057,Health,2021-06-09,2025-06-22,1206.62,f236cc67-cdd0-4c93-9de4-9d883f4856a5
1058,1058,Home,2021-04-19,2025-05-09,2695.31,f8f7b8db-b21e-4231-94e9-186bfcb715f7
1059,1059,Health,2021-01-16,2027-06-18,1836.66,94fce4f8-49b4-4aaa-93f3-d918655e852c
1060,1060,Home,2023-09-09,2025-04-25,4695.21,12cd60fb-b263-4d84-8bff-1f7eb4d8a2ea
1061,1061,Home,2021-10-31,2024-10-03,1498.61,3f9419e6-7fc2-4043-8f06-09fc33e7951c
1062,1062,Health,2020-03-30,2028-11-21,3150.26,cc13060e-d36e-4fbc-9fd8-323d1f94320a
1063,1063,Life,2020-07-30,2025-11-18,1395.2,04eef2eb-071e-42b9-8c69-393c572fbe5a
1064,1064,Life,2023-06-13,2027-06-19,3582.55,a45f4826-eee5-4134-9fc7-ad6ee6ce441d
1065,1065,Life,2020-06-29,2029-02-18,4525.7,bd25f85e-8e32-422b-bbf3-a47da5acb62b
1066,1066,Health,2021-08-31,2026-09-13,4225.61,106daa9c-3d0d-43e7-9310-9a71b1232c5a
1067,1067,Health,2021-04-08,2025-08-06,3221.47,671924a3-ad4c-4a81-aa14-2828f4b84acc
1068,1068,Health,2020-11-01,2024-08-09,2961.43,75071069-8a11-409e-8514-a78a0450daa4
1069,1069,Life,2021-11-05,2024-11-23,3883.26,7722467b-22fc-46fb-a1f5-3ac1e37ae0ae
1070,1070,Home,2023-02-27,2028-12-25,3609.08,4f4ce8cf-952e-4ba9-83a1-1c294a553f65
1071,1071,Life,2023-11-29,2025-12-11,2547.35,cea08009-3596-4520-937c-c3f22aaab816
1072,1072,Life,2019-09-13,2026-03-25,1561.28,90f965fa-b6b8-474d-9d90-5cbaaaba8b1e
1073,1073,Life,2023-04-01,2029-03-01,3214.91,dc376cca-dde8-4e3d-a07e-656c000c7dbe
1074,1074,Home,2021-05-28,2026-11-04,2709.96,86ee513a-6cd6-4ab2-aaa5-885879d8777a
1075,1075,Health,2020-04-20,2026-08-28,4027.56,3da2eb68-0902-41d8-8cd1-9d2bd04a53df
1076,1076,Health,2023-01-25,2028-05-07,4994.31,7cad8545-2e0c-4df4-9459-35654442aec6
1077,1077,Health,2020-07-25,2028-02-07,4893.39,3bbfeab0-72fa-45a2-a71b-1ed10a8e0525
1078,1078,Auto,2021-04-23,2026-05-27,4430.2,eab76449-dbe9-4b44-bd76-8d4b8e1ae20a
1079,1079,Auto,2023-07-27,2027-02-13,3021.19,a8379ae1-1efa-4369-be34-782cc5bd9876
1080,1080,Health,2020-03-01,2029-05-23,4742.93,67199aea-dd2f-4b06-8e33-b83f54c4737a
1081,1081,Life,2024-02-06,2028-05-30,2298.65,862b67e0-516e-438d-b6af-e2a554aed520
1082,1082,Home,2023-09-24,2026-07-23,2804.07,6305ff6c-772b-4c6a-b5e2-4db6171d22ae
1083,1083,Life,2021-01-17,2024-08-24,2918.88,036e9d2a-4f1c-45f6-9200-d10a5fbb53a9
1084,1084,Health,2021-10-27,2027-04-01,2463.62,ec3fba77-9828-40d8-a0c7-46988f86bce2
1085,1085,Auto,2021-11-07,2026-09-22,2221.33,ea714dd4-d4fd-4b2a-9f3f-9b63846a5561
1086,1086,Auto,2022-10-20,2026-11-09,4511.83,a88b104b-863a-4b55-abe8-56d32c6738eb
1087,1087,Home,2020-01-04,2025-09-18,4085.8,87fa2d1c-112c-496e-918a-245e324d9c7c
1088,1088,Home,2023-03-07,2026-06-03,3142.94,9c0c716b-7fe4-45cc-8c4d-701f60bc8bbe
1089,1089,Life,2021-06-02,2025-05-09,4312.74,a096dc6d-ecd9-4b3e-aa6a-bea430e389cb
1090,1090,Health,2021-03-12,2025-09-20,4274.51,76a97d1d-fccb-4d1a-9342-1f046896b875
1091,1091,Home,2022-07-10,2028-11-11,4032.44,ce40986b-092e-4afe-bc18-6f688c1e5e89
1092,1092,Home,2023-11-26,2028-06-13,2092.3,f5ed6cb3-c1b8-45c4-8687-7d2a18246e0c
1093,1093,Life,2019-11-07,2026-08-17,2219.0,704de1d0-66e1-4267-a2b3-666fd2d0b3ba
1094,1094,Life,2022-01-01,2024-08-16,1242.58,5e17e898-7c8c-4daf-8221-b53b842b7be5
1095,1095,Health,2020-12-10,2025-11-17,1443.52,08059709-511a-4157-bbc4-095dd23779fb
1096,1096,Auto,2023-06-13,2025-06-09,1341.38,4303ed6d-4bb1-41e0-a57c-a0872e2effe4
1097,1097,Life,2020-07-30,2025-10-19,1103.98,b79e8bf6-0d84-4d40-b5eb-f83f2fbe741e
1098,1098,Home,2022-02-01,2025-01-22,1846.28,c5e47695-7d77-4c38-8dbb-6773a85acf55
1099,1099,Home,2020-12-11,2024-10-27,1478.17,71accab6-ebb2-4603-abd4-a168d266a5d2
1100,1100,Health,2022-07-26,2025-07-05,2805.36,b8280116-e2c0-4220-a05c-03a013503a82
1101,1101,Home,2020-07-21,2028-04-20,2097.17,e9576bba-5b3a-4c90-ab6b-88764f815741
1102,1102,Auto,2022-04-21,2027-06-08,3733.55,e56992d5-3fbd-467d-8f67-620d4d613d2d
1103,1103,Health,2024-06-01,2029-06-17,1676.55,eace3507-cb89-46ec-9091-008dbb820cd0
1104,1104,Life,2019-08-12,2025-04-13,4106.73,a1771ba0-fc61-4a67-9502-ce3761a72cc3
1105,1105,Health,2022-10-29,2027-06-18,3069.98,2cdfb4dd-7dd0-4261-9e7f-7dda75b1068f
1106,1106,Life,2023-02-22,2027-07-07,1276.73,22ed3a41-05d5-4e9a-8378-cd94dd8cdf4b
1107,1107,Home,2021-07-22,2028-06-15,3890.72,96ecffbc-1c51-402b-8460-9d0f7c9bc816
1108,1108,Auto,2024-01-24,2027-12-18,1562.96,5bfc3a0b-571e-4a20-bef7-2723916da1e2
1109,1109,Home,2022-03-27,2025-01-27,3848.54,83b7186a-3528-4ff7-9f16-abc1cb10b5ce
1110,1110,Health,2024-02-29,2024-11-03,1555.81,f7c6a1c2-d682-4a1b-9a5d-2b3a4a29fe23
1111,1111,Life,2020-09-02,2025-01-12,4566.8,0dcfb887-2ea4-40ba-bf92-e3517fe6a37d
1112,1112,Life,2023-02-14,2028-07-23,1967.83,c5bb1d0f-fa24-4242-b67e-3778c998f665
1113,1113,Life,2024-02-04,2025-06-01,3327.16,f911c450-737b-488a-92a1-3b549e052c79
1114,1114,Home,2021-07-06,2028-01-21,4133.54,8275e66a-d7ab-464d-8ec0-c8c4b94296c7
1115,1115,Home,2023-04-03,2027-10-22,3184.54,60464fbc-0dc9-4d76-a91a-326705d897e7
1116,1116,Auto,2022-02-13,2029-02-08,3580.2,7a49c640-2b94-44d6-8e4d-3628e0a202cd
1117,1117,Health,2023-04-06,2026-02-09,1910.22,52f5c323-21f1-4a16-bac9-4707629b61c2
1118,1118,Health,2020-01-29,2026-12-25,1835.46,4d759dc0-5eab-42eb-83c7-a995b7b1900a
1119,1119,Home,2023-06-04,2025-02-01,3313.45,d5af3ef0-2e6d-434e-81de-5744d23df70f
1120,1120,Health,2020-08-27,2026-01-04,2877.6,0c5cb5de-ee4e-40fd-b543-45803a371e26
1121,1121,Home,2022-05-27,2027-02-07,1684.46,3f7b1372-c161-453e-a091-e22b62e0bfa1
1122,1122,Life,2022-11-18,2026-11-28,3454.84,8259f90c-1d02-4f32-9afb-7186eff0ba89
1123,1123,Health,2021-07-13,2025-03-07,2289.72,8a5094b0-b699-48d0-8167-8ddba8748b87
1124,1124,Home,2023-09-26,2026-06-08,4412.18,586f709b-646e-41e9-b1e7-483b29b1907b
1125,1125,Life,2024-07-10,2025-12-25,2741.59,60fee32c-3c94-476c-be65-1b934e14be6d
1126,1126,Health,2021-03-18,2024-07-27,1535.35,4374b580-553f-4464-9ae2-e3a3a8199314
1127,1127,Health,2020-03-19,2026-05-25,1231.72,257e98bc-df35-4407-ad10-702d7baa8f8c
1128,1128,Health,2022-05-30,2028-07-12,1069.93,79d18085-9f4e-4c5f-a89c-b49c4531028a
1129,1129,Auto,2022-03-02,2027-02-12,3265.14,4a3df92d-cedf-4ed3-816c-41c5155baaf9
1130,1130,Home,2022-12-01,2026-09-06,2111.35,e3340d0d-db0a-4ef7-a84b-f4a7705daf5a
1131,1131,Life,2023-10-18,2025-01-14,3655.5,2d2bf188-8f18-4284-bc57-e352590dd67d
1132,1132,Life,2022-10-09,2026-09-10,3140.15,5e2e59c0-40fd-4d01-81eb-33c8db18f29f
1133,1133,Life,2022-11-23,2025-07-15,1152.31,85e10b40-4f25-4a3d-9899-dd7c330a0aa8
1134,1134,Health,2023-11-03,2028-08-25,3722.03,7b57f830-8d1d-4b1f-b3aa-f8a0a9274db4
1135,1135,Auto,2021-02-15,2026-05-19,1938.02,952085b4-0cce-423f-a1fb-86532b1c377f
1136,1136,Home,2022-05-29,2026-04-29,2429.15,dff2b2cd-02e3-4c0b-acf1-8a3ad20266bc
1137,1137,Home,2020-05-09,2027-03-06,4768.27,3e34e2b8-7180-4ff5-a61e-a5d6ec6fab8b
1138,1138,Auto,2020-11-07,2028-07-18,3197.87,c48f5291-8d79-43aa-afe2-a5ba01ad77d2
1139,1139,Health,2022-05-28,2027-08-25,3175.72,339bf59e-6556-4227-8a68-73661eaf1e83
1140,1140,Health,2024-06-25,2026-10-10,4238.23,cb079b4a-148b-4184-8981-75db2191d6f0
1141,1141,Auto,2021-06-03,2027-01-22,1760.29,6c7b9a96-787d-47a7-8d57-6b9e4c868e8e
1142,1142,Health,2023-06-27,2029-07-10,1515.65,c45f1c55-a36f-41ac-be3d-9a780a3d7593
1143,1143,Auto,2019-09-02,2028-04-15,4486.22,5eb33c3c-32d8-4c3b-b20f-0335692047ac
1144,1144,Home,2021-07-18,2027-08-21,4817.3,1b5be978-59e6-4654-8fa0-db310b23d180
1145,1145,Auto,2019-11-16,2024-10-31,4144.76,5b6801b9-05b8-4ea5-abfa-3d468f55aa6f
1146,1146,Home,2023-05-08,2026-10-17,4788.88,29ffd027-cf7b-498d-babf-5b96f7b35ac0
1147,1147,Home,2022-06-18,2028-05-31,1632.94,cb024766-171b-4fb9-8edf-c43ad711b802
1148,1148,Health,2023-10-27,2026-09-16,2913.66,fa1f5829-d852-4ed3-8950-b1506a6a83a7
1149,1149,Home,2023-11-10,2027-12-16,1726.6,42bd11b5-ba0c-4302-a35f-2c13df185588
1150,1150,Life,2024-05-01,2029-06-29,1676.99,828fbb10-03e5-4a20-8249-44aeee9102db
1151,1151,Life,2023-11-15,2029-05-01,1860.92,32a0fd03-b5a2-49aa-9260-4878f9bbd172
1152,1152,Home,2023-05-10,2025-09-21,2466.56,854986a5-a084-4a9a-b399-253131d17319
1153,1153,Life,2021-12-25,2026-12-19,4314.22,144a6ce3-5652-40d0-baa5-5be7b54193c5
1154,1154,Life,2019-07-20,2027-06-04,3435.27,1de0b4af-61de-4688-a909-d1528a3e3640
1155,1155,Auto,2019-10-03,2024-07-20,3841.94,31aed28e-9a3e-4f04-9f7a-6bd433ded8ba
1156,1156,Home,2023-06-17,2026-03-13,2131.13,c52386a1-b4b5-420b-baab-7b38982b3757
1157,1157,Health,2023-09-27,2026-07-22,4361.03,5c464a25-f652-4eb5-a963-f3dc52825aa2
1158,1158,Home,2023-01-07,2028-04-26,2319.43,444e18ca-0b37-47b2-891d-2b786b20e69b
1159,1159,Life,2022-06-28,2026-05-23,1993.44,38c50621-da8d-41ea-aa8c-03be41afbff9
1160,1160,Health,2023-02-01,2027-04-07,4512.53,10da05e5-84c2-4a35-9344-d83abb04be9f
1161,1161,Auto,2023-10-17,2025-02-17,4467.99,72f13869-4897-4504-b47b-ff683416e4f9
1162,1162,Home,2020-01-31,2025-09-02,4109.75,0f861304-f4b3-4c58-ac7d-dd0735160e11
1163,1163,Home,2024-04-30,2028-06-22,4683.84,68c549fe-fd69-47c6-bce0-abbd09e90e24
1164,1164,Auto,2019-12-20,2025-09-23,4592.42,41ac6e88-bac2-47bc-86fe-d3beb030c706
1165,1165,Home,2020-11-14,2027-04-04,4757.59,ae7056e5-c88d-4208-8d50-1ee42fe0978b
1166,1166,Life,2022-03-27,2026-10-04,2330.59,9f574abe-d646-477e-a3b0-5ade63c89e7b
1167,1167,Home,2023-05-06,2026-03-29,4507.95,8f6e2881-14ff-486b-bbc9-e0ad6c5101a0
1168,1168,Health,2020-02-05,2025-05-27,3290.83,20c1b89c-ed5e-4c93-8b94-57d3b673b34e
1169,1169,Auto,2024-02-13,2024-11-13,1462.58,5a7d9ce0-fee5-4625-9533-7f9be9859b21
1170,1170,Life,2021-09-12,2028-02-26,4237.73,3d66d55f-1650-4a16-bf7a-08551fe2a46c
1171,1171,Life,2022-01-10,2027-02-10,1320.75,735d6228-16d1-48f3-8a37-547265501865
1172,1172,Health,2022-05-24,2028-08-28,1470.09,c7578d0a-661f-4096-b42e-57147bfb1f09
1173,1173,Home,2021-04-26,2027-03-16,4839.14,72e37d30-de13-439e-9e74-4d3d9424d157
1174,1174,Home,2023-06-22,2026-12-02,3159.26,d2f838fb-df1c-4e7a-bad3-505316675733
1175,1175,Health,2023-04-04,2028-07-20,1902.94,936768d3-9ccb-46d1-8d2f-7e2f8f5491ce
1176,1176,Home,2020-01-28,2027-08-14,2993.14,31f3a68c-7924-40dd-810a-6d6f33f8a8a8
1177,1177,Auto,2019-11-26,2026-02-13,1336.82,ca12b5af-7580-4ceb-bd66-a0327c2f07bc
1178,1178,Life,2023-02-01,2027-08-10,3136.57,12e05cb9-eb03-492a-910a-1e3c34f4efdf
1179,1179,Auto,2021-07-17,2026-11-06,1823.13,621ef686-5901-4402-b2fe-1d9f64c2ef4d
1180,1180,Health,2021-02-17,2029-02-22,1624.83,780bf6f7-20f4-42ad-8308-563658b6c24c
1181,1181,Life,2020-07-15,2026-02-22,3924.69,7d70b3f8-2c6d-4414-9f0e-26823f67420e
1182,1182,Home,2020-01-24,2027-12-08,1170.59,df53ed75-3e5f-4d24-ba10-eec4ccbb6ed3
1183,1183,Life,2021-06-10,2027-02-05,2669.94,f350d049-af9c-40ab-83bc-11f56e0fe300
1184,1184,Life,2021-05-13,2025-12-21,1826.84,df61b8aa-dc5e-4b45-b2f3-b347177d7b2f
1185,1185,Home,2020-05-02,2024-07-21,3388.12,50871edc-fa23-4608-86ac-3c772694f958
1186,1186,Auto,2023-11-21,2026-03-21,2977.07,8ee193ea-bcae-42a1-8406-6c7b1cf17900
1187,1187,Life,2021-03-02,2025-04-27,4073.66,08e422ef-690f-4b63-bf46-2b14be7dc3a1
1188,1188,Home,2023-08-29,2027-12-22,4467.72,47e74b80-fad1-4fae-ab02-421cda055e8b
1189,1189,Auto,2022-01-21,2028-09-20,3390.3,c318c34f-705e-4a70-ba6d-a44cc4898e75
1190,1190,Health,2019-08-06,2025-01-18,3342.54,8a1c3266-6bc4-4782-8ee7-015f752a2e82
1191,1191,Home,2020-02-24,2027-03-13,4240.04,d0adc498-6a81-4dcb-a7b6-0902220605f7
1192,1192,Auto,2020-04-28,2026-09-08,3169.01,bb914f44-15f7-4677-aaa7-f6a5767ee578
1193,1193,Health,2023-11-17,2028-06-15,2334.41,8a51a541-5897-424d-98f0-ef1ec87db0e9
1194,1194,Auto,2020-05-06,2027-01-24,1936.75,32d21214-53c5-405b-85f7-8f3119dac97b
1195,1195,Auto,2020-06-16,2025-04-08,3929.47,da7e4b69-66bc-4985-a147-0ce2874d1a24
1196,1196,Auto,2022-08-03,2024-12-06,1134.39,0887c581-131d-47fa-987e-f6c9473dca6d
1197,1197,Home,2021-11-19,2027-05-05,3312.59,9536b4a7-ee4d-4fc2-bc6e-71d7ddb8b68a
1198,1198,Auto,2024-05-12,2024-09-22,4390.61,44daa1d2-38e0-4bea-9abb-bd567b2fa9de
1199,1199,Home,2024-06-20,2025-11-24,1727.57,6d0e6097-5cb2-4ae7-a673-15c476420943
1200,1200,Life,2021-12-22,2027-07-25,2956.02,30eda28c-04bb-42c3-8705-66368cfd97fa
1201,1201,Home,2021-10-01,2027-05-11,2604.75,5d8b975f-c4c1-4b45-870c-1d3d6f31b784
1202,1202,Health,2022-05-25,2027-04-04,1620.31,d8855a54-0bbb-43dd-94fd-f1328e9bcfee
1203,1203,Life,2022-07-30,2026-10-04,3558.21,a0d9df69-ee22-40b5-b354-7fc39652dde5
1204,1204,Home,2022-02-09,2026-01-07,4789.47,15259cab-bf9f-4dc6-a764-556c549e409c
1205,1205,Life,2024-03-16,2028-09-03,3656.84,f5bf34ac-40b7-4157-95e6-ccbd019475a2
1206,1206,Auto,2024-02-22,2025-05-17,2468.06,cade0192-c960-4055-9774-5415e825508c
1207,1207,Auto,2022-11-29,2029-04-17,3592.71,a76192d6-0453-4ed9-9964-acb1dd3edcd8
1208,1208,Life,2023-11-10,2028-08-18,2408.99,dfb1f44a-5632-4da5-9825-9065b936c8ea
1209,1209,Home,2022-10-14,2028-11-17,2757.21,4daa3476-c372-4225-8fd5-c697c435e0f4
1210,1210,Health,2020-06-19,2028-11-13,4802.38,c00eac05-023b-47e1-aad1-e288b4ccda1e
1211,1211,Home,2023-11-18,2025-04-13,4704.64,bc758f9f-f089-4846-8a3e-2c2ea0727067
1212,1212,Home,2021-02-05,2024-08-14,1109.0,bf2969d3-bcc1-40da-b38f-b9ffdd4aab3c
1213,1213,Health,2022-01-24,2026-01-06,4587.91,aa669c3f-0927-405c-b4f8-8be73fddbc90
1214,1214,Health,2019-10-29,2028-09-23,2879.37,b0b51a04-acfa-4e53-a3e1-7a5e315fed17
1215,1215,Auto,2020-11-25,2029-07-16,4322.64,153ffa81-219a-4fe2-a5a9-490b07506746
1216,1216,Health,2022-01-03,2028-06-15,3022.43,bbddbf49-c98e-4cbb-8faf-df4993bf4849
1217,1217,Auto,2024-05-07,2028-01-29,4136.33,61f92c36-e286-4dc2-90ad-db6aab61b04a
1218,1218,Auto,2022-09-07,2026-05-17,4577.97,9bd6ed67-c54c-4991-8302-eb50cd6e7177
1219,1219,Health,2019-12-12,2026-12-09,4057.49,4c9ef7f7-4245-4440-b9c1-16520c38411c
1220,1220,Home,2020-07-12,2025-03-31,2658.09,869bc250-f753-4eb8-86fe-6aab7c6f353f
1221,1221,Life,2021-10-21,2027-06-03,3330.14,5870536e-a4a1-42c8-8cb3-ceb6e2d6d5d6
1222,1222,Auto,2024-03-04,2026-08-05,3035.28,7240cf2b-b749-4374-9eef-1cee207c973d
1223,1223,Home,2023-09-12,2028-08-04,3395.14,3ee0be96-3252-4da0-b076-81c32d3f6c72
1224,1224,Auto,2022-06-15,2026-09-26,2641.11,3e7374cf-3c74-47e2-b4be-3879b8327eb2
1225,1225,Health,2024-03-04,2025-05-27,2675.97,daec49c3-51ba-426e-9f05-488ebf5bc643
1226,1226,Life,2019-08-12,2025-05-28,2061.76,8fbe0455-2c95-458b-81a5-f182a53fa4b5
1227,1227,Health,2021-10-20,2026-10-08,3861.29,6ccfdcc0-ca6c-4ed2-9d26-f0afbc5d58cf
1228,1228,Home,2022-07-29,2024-11-28,2893.54,82a59158-cdae-4d8a-aa68-46753c00b15b
1229,1229,Home,2023-03-21,2027-09-05,2610.42,84dc1dc7-82ed-4f68-8da7-c35e3abf5984
1230,1230,Auto,2021-01-10,2025-11-15,3803.55,312a9730-578b-410a-8cc2-58c30b88213d
1231,1231,Auto,2022-12-22,2025-09-02,2639.44,4878d025-aa9a-4af0-bbd4-03366308895c
1232,1232,Life,2021-06-22,2025-08-13,2404.04,01484012-5f62-45fb-9d70-19b2fbef6bed
1233,1233,Home,2024-02-07,2027-05-18,4094.52,202882f5-37ba-4055-8b45-435ee76a148c
1234,1234,Home,2019-11-19,2029-06-19,1273.28,c1ab8d95-8b1b-4015-8cba-180e0511e43e
1235,1235,Life,2020-04-03,2029-06-18,2147.48,79df5d56-82ed-497f-a86b-fd9212940a96
1236,1236,Home,2020-01-19,2024-10-21,4162.14,04acb6bd-3e98-457a-9ff2-950fb4e08e2b
1237,1237,Health,2019-10-19,2025-10-28,3231.25,1bd02f04-606e-4411-847e-d56ec2f01d9f
1238,1238,Home,2020-06-08,2028-11-15,4616.37,7fbb22b3-65ea-46b1-97ce-03d74feeb277
1239,1239,Home,2022-07-24,2025-12-25,3861.72,2c451441-534b-46cb-b05d-c254919536fc
1240,1240,Auto,2024-06-03,2028-12-02,2906.95,b5e82194-1f8a-4664-bcba-86e7076ca7f8
1241,1241,Life,2023-11-08,2025-06-27,4643.91,0f70a140-7b1c-4a93-819a-1233c951090e
1242,1242,Auto,2022-12-25,2026-06-10,1766.7,9b171d28-a0aa-47e5-b7d9-bef674d51cd5
1243,1243,Home,2023-09-01,2027-06-13,3015.18,68f43845-444e-4957-9309-75438d745710
1244,1244,Life,2023-08-27,2026-04-17,1267.03,03af5185-a491-47c5-832f-fcf0ba250e0e
1245,1245,Health,2023-10-31,2025-12-23,3522.35,a1b99049-730c-4ae5-b879-a2b96b3ecdb4
1246,1246,Home,2019-10-21,2025-06-10,4215.81,1d7184ef-2f1f-411f-a1fc-06eb175cede2
1247,1247,Life,2022-04-26,2025-04-12,2244.26,6cfaede4-c77f-4053-9837-f0aaa8509eb4
1248,1248,Home,2020-06-15,2025-08-29,4581.69,d875934a-9dc9-48c5-811e-85a7ed278f18
1249,1249,Health,2019-12-01,2027-12-19,1597.2,40e05727-d0f6-420f-9c22-de820745201c
1250,1250,Health,2021-09-07,2027-12-10,2837.45,b60ac0e7-b346-4293-86f4-e2cd09b71288
1251,1251,Home,2023-08-13,2028-05-03,1767.92,5314be9c-9fc9-4bd8-80dc-ebb076cb2124
1252,1252,Home,2019-12-21,2027-08-25,3726.02,baad99a6-f307-4d92-89d3-23395a0e4da5
1253,1253,Home,2020-05-09,2027-03-14,3309.88,de0eba61-76c0-481b-9732-d10f027b6a58
1254,1254,Life,2023-04-08,2027-07-20,2735.53,2700d8c1-ce75-4fd4-b457-fa60e28417bd
1255,1255,Life,2021-09-14,2025-08-08,4955.61,4fa1110b-ead2-4e93-b10f-9e280fc00115
1256,1256,Home,2019-07-25,2028-11-26,4776.79,dbeb51d0-b223-424c-b032-852e25a22524
1257,1257,Health,2023-08-31,2025-09-23,4486.86,a09fbfa8-eaaa-4b67-9c11-b4740b55eeec
1258,1258,Home,2022-10-25,2027-03-20,2459.07,10c50e81-4a97-4fa8-8651-fc8760aec90b
1259,1259,Home,2021-04-05,2024-12-21,1131.84,50b10343-f0ed-4fbe-b682-aa89ecf0e0bd
1260,1260,Life,2019-12-19,2029-01-09,1839.69,6f636eab-386b-48db-9e95-94094f6fd5b1
1261,1261,Health,2021-05-20,2027-12-13,4512.09,c3ccad36-ce1a-4be0-be89-458b64645373
1262,1262,Home,2020-02-07,2024-09-02,3705.3,c4315cec-2af0-4e94-b85f-83578995ead0
1263,1263,Life,2020-02-03,2025-12-01,2632.92,54778e36-96dc-421c-b261-dcaddf77b2ec
1264,1264,Home,2023-07-23,2028-10-30,4630.92,bdceaf10-bb2c-49f0-8cc5-1b6969c5e128
1265,1265,Health,2023-10-13,2028-05-03,2201.44,917cf6bb-043b-45a2-8c32-9659cb224990
1266,1266,Home,2024-03-11,2024-12-23,4777.18,5f8c42d0-d0c8-47d1-8996-8d18a52a41ba
1267,1267,Auto,2022-10-02,2024-11-06,3161.71,86258b6a-8bf5-46f2-a060-d20b200b2bb6
1268,1268,Auto,2021-10-22,2025-05-13,2316.19,5a45f372-9ae7-48c7-8de4-3ea1813ff9a3
1269,1269,Auto,2021-09-16,2027-01-03,4963.95,41867d8a-5508-4047-9b0a-a998877806fa
1270,1270,Health,2023-11-01,2028-10-03,2418.61,d4a03668-e459-4586-80f2-749659205339
1271,1271,Home,2022-05-27,2025-07-19,4568.89,a1abde82-ff92-4cc9-a78b-99d536e3652d
1272,1272,Life,2023-02-24,2029-04-11,1520.56,ea839bb3-3e73-4a65-a9d6-e7ae9a4cff0e
1273,1273,Health,2023-08-10,2029-05-28,4869.58,d73409b5-76c4-44a9-a8e9-4520a6ffef28
1274,1274,Auto,2022-10-14,2026-10-15,4739.35,e21f4e62-f0bd-4a77-9239-c8e5764ea792
1275,1275,Life,2020-09-27,2027-02-08,1573.91,a7077e95-5bc2-4c1f-9a15-c51fc2c63052
1276,1276,Home,2022-06-03,2026-07-09,1607.6,07253539-976f-4a46-a8fc-811ba4107ce2
1277,1277,Home,2019-08-09,2028-08-25,3229.92,1ef4a335-24d5-408d-b956-d994cd5dcd4c
1278,1278,Health,2023-04-15,2026-07-27,2761.76,85960f93-c52c-4490-b4ef-846c057f13fd
1279,1279,Auto,2022-06-01,2027-04-19,1291.26,3b82b3e3-e782-42c1-b3e9-6a7181fa6932
1280,1280,Home,2021-04-25,2028-01-21,3596.94,de086fd4-8810-48fd-88d1-3644af2f7fcd
1281,1281,Health,2021-11-05,2029-03-18,2335.76,b21d3398-f287-4dd8-a4e0-ab297f670f09
1282,1282,Health,2021-09-14,2025-08-11,1078.65,5a0e34eb-1de7-41fc-a14c-621370a711d9
1283,1283,Auto,2022-11-28,2027-08-23,2010.12,b6626fd6-676a-42cf-ad3b-ba57974f9744
1284,1284,Life,2024-05-22,2028-04-30,1970.69,cd56d334-2908-4d34-a6d9-ca7a98a34b25
1285,1285,Health,2020-05-25,2026-03-16,1806.17,c77b4d21-ad3e-46bc-8f34-9d5ab0702a98
1286,1286,Auto,2019-08-02,2029-01-13,2969.03,92349c8c-a040-4fcd-8052-14dec9ee13ca
1287,1287,Auto,2023-11-25,2029-02-23,2284.46,a5d91317-c33a-4ba0-b4e1-d5199f6cfa43
1288,1288,Home,2024-02-11,2029-05-11,1463.24,f8a2cb5b-77c7-42af-ad0e-e4ab96080697
1289,1289,Health,2023-11-07,2027-01-28,3871.04,023865e1-b862-4a3c-8b97-f83d9bcb4bc1
