ClaimID,CustomerID,ClaimDate,ClaimAmount,ClaimStatus,claimid
290,1345,2022-09-12,4247.45,Rejected,768eeb9d-0b29-403c-9937-ac3e49b7dcea
291,337,2023-08-20,11694.93,Approved,47191a38-5155-4c2d-82d1-30d060a3f388
292,1007,2023-08-09,19629.6,Approved,3a435626-db3f-4240-a436-38b617123fa5
293,702,2023-06-30,14771.56,Pending,6b3c7755-5fa6-4538-8aa0-537494ef3e7c
294,1626,2023-06-13,9712.63,Approved,6e295813-86f0-4295-9e66-4a8b0f9180d7
295,1113,2024-04-21,15978.98,Pending,4da5086f-a283-4bdf-bdce-b7d7b6181f8a
296,160,2023-10-20,10018.9,Approved,15b1c933-141c-40c7-a825-f2e9056c9acd
297,1902,2022-11-01,16282.83,Approved,176c771d-4511-4e7a-a963-391aed3be7ef
298,994,2023-10-06,14243.16,Pending,ce434000-183a-48de-a43d-743ab40835d4
299,954,2023-12-16,16402.94,Pending,00df918c-6ef1-45fb-828a-adfb60916957
300,1341,2024-07-17,8830.24,Pending,9cba48f2-43dd-4666-ad98-21265fa2ba0f
301,1388,2024-04-30,19116.46,Pending,49d3c415-839d-47a8-9073-713fc8daa2ae
302,348,2023-05-10,6651.89,Approved,27250fdc-25b8-49b4-aa5b-dce4251bf107
303,1063,2024-05-06,6987.35,Pending,2a505042-56ec-45ca-ad39-b1eb90b80ef2
304,417,2024-04-09,10474.42,Pending,ab4f5406-1dd6-4a0b-be55-e79ee89f8386
305,1857,2024-04-27,18877.39,Approved,5db6d7ea-e029-43c3-92aa-f2fcd22f42a1
306,172,2022-12-04,11052.57,Approved,32c8309c-50d9-4d25-9421-3c48a53b6be6
307,1726,2023-03-28,8361.27,Pending,4692c016-ccaa-4a85-948e-0b25391afdd8
308,959,2023-11-05,13413.31,Rejected,86d0df4a-a9d9-470d-8768-7f8c684b266e
309,528,2023-09-28,6926.16,Rejected,41c914c1-466e-43d5-8e13-1646c542fc0c
310,1631,2023-05-03,7982.64,Pending,d7e8bbe3-9212-464e-b84b-076452fba8db
311,872,2024-01-13,8907.65,Approved,3ebc27f8-c01f-4143-a35d-7d115176406f
312,1855,2023-12-15,1158.94,Rejected,4c4f29f6-a3be-41d3-b643-65a76dc5fdd6
313,1485,2023-11-26,17686.29,Pending,1a7256ac-eb3f-47d4-aef2-76f3b1386352
314,583,2023-06-03,5628.25,Pending,0780d5f4-fb12-4a11-bf0f-e7aaaf4f3c2e
315,1033,2024-03-19,7088.05,Approved,1c6be1ff-277d-4acb-a53e-41f99f6e430b
316,809,2024-04-08,3160.87,Rejected,cdd80d5d-0138-4cfb-b7e2-3adb96ed419b
317,396,2023-09-12,10641.07,Approved,7a372e2d-aa9b-4289-b1c0-b9f223b8e753
318,1503,2023-09-15,6394.64,Rejected,7e099e80-6f4e-47f4-9747-4bb57a6cad9a
319,507,2024-04-03,6274.35,Pending,15958a9e-e1ed-4ebe-b021-901c8c6dfc6a
320,346,2022-08-26,17677.96,Approved,5987c76b-3484-47a8-bccb-b9a0c9df8463
321,1001,2023-06-22,4827.33,Pending,bd974124-f770-4c93-a506-6a90e557446e
322,163,2024-02-16,16855.5,Rejected,b5f78256-b573-4935-84b1-83071d62e2eb
323,1687,2022-10-14,18661.75,Approved,3f863ed4-f68b-4e8f-9471-12aceb19ced9
324,1369,2023-12-11,7423.19,Pending,77b9530a-808e-4b62-bad5-71cc495b9d69
325,1345,2023-02-18,9876.55,Rejected,53221d15-e9a9-4732-beb9-fdc7ecc3bb13
326,1654,2022-12-22,10847.15,Pending,5e5b552a-4da5-488a-a8e6-1b699749ad93
327,930,2024-04-20,16002.09,Rejected,7f41ca8d-fee6-4954-97c7-387a637104dc
328,183,2023-03-22,8188.05,Pending,2fad9aaa-7283-429c-a301-97b3d7f364b9
329,1153,2023-07-26,11020.02,Pending,f3a66b4d-685e-48a7-8092-0ead984d114c
330,114,2024-07-08,3497.16,Pending,fccf10cc-d628-406d-acfa-56361e7b33bd
331,1693,2023-10-13,6210.19,Rejected,b9e9d7c2-269c-4bcd-8c9e-fa653256c049
332,1856,2022-09-28,8608.76,Pending,2156fd2b-16a9-4a5d-8579-752d9501789c
333,1841,2023-05-28,13332.7,Approved,ea2ddb40-f095-4326-b6ff-81321ec17324
334,1162,2022-09-12,12014.07,Approved,d005e7f8-a38f-4210-be9a-b6fcd9eff089
335,259,2023-07-04,14993.96,Pending,f721340f-e2f8-449e-957b-9e4febb3fb59
336,906,2024-06-16,5231.22,Approved,e77f9357-3447-48fe-9093-52fca835a28b
337,416,2023-09-16,6423.27,Approved,87bf0924-bca9-432a-9551-d40dfcb2114d
338,576,2024-02-14,4659.16,Rejected,e1e70b93-86d1-49d0-9bcc-48b68e47d229
339,1481,2023-04-17,19879.05,Pending,d9bf2e37-c952-4c82-8029-486833849813
340,678,2024-01-05,6274.75,Rejected,22c010ba-80b6-4f10-9fce-824b95bfea1d
341,1071,2024-06-11,19108.97,Pending,ff9f5cf9-fb12-45d9-9a89-e643466363c7
342,279,2023-04-13,4164.49,Pending,71665e40-28eb-4954-b53d-09dadebf6bef
343,123,2022-12-17,4597.12,Rejected,904ccc06-adda-4938-a806-e0ddd84c2867
344,437,2024-04-28,4931.02,Rejected,322756e9-08b5-4e72-bfbd-be1dab092d88
345,421,2022-09-21,15929.99,Approved,8b09decb-1348-48d3-93dc-c48293769bd6
346,195,2022-09-23,12931.83,Approved,2e03f2d4-2b0f-4b45-ac5e-f610d207ade6
347,806,2024-04-26,4431.02,Approved,6cf7d339-376a-476c-991c-96870d929d03
348,1864,2024-05-24,10328.97,Approved,4407e906-6bfc-42ca-9bf0-ac12347b3672
349,312,2024-03-09,1983.38,Rejected,98f555f6-5dcf-43ce-83bb-fba36fb4d3e9
350,861,2022-10-27,14684.97,Approved,28672481-0a40-4cbc-ad35-d52742955ccd
351,1623,2024-07-04,4404.42,Pending,82fd697f-45eb-45e7-96dc-1d891c7d2de5
352,1596,2023-05-14,16587.4,Approved,629edcce-9c18-4d6d-92dd-cf5c11507ff8
353,137,2023-03-31,1501.25,Approved,13411a05-3b42-4365-a74f-e54a6bbb4e48
354,1853,2024-04-29,1840.88,Approved,16e63a19-6658-4350-a272-59909596b888
355,613,2024-01-15,19046.72,Approved,c78dbd5f-1bdc-4848-8369-05bd4871697f
356,1138,2023-02-28,18240.5,Approved,fa266a70-4df2-486b-92ae-1c48a8c47ad6
357,879,2024-02-04,6117.63,Pending,035b2ca4-188d-48ca-8cb6-4d820d49d3ac
358,1487,2024-05-26,691.92,Approved,cf5039f5-a5d1-4ada-99b7-33aad54848d2
359,1888,2023-06-04,7302.91,Pending,6fbaac7b-d266-4038-ba1c-80ab73d60d1a
360,1765,2022-12-16,16302.21,Pending,1a81acb2-8430-4eee-b1e3-c03971e1400b
361,1976,2024-05-21,11088.14,Pending,a272521f-c38a-4424-89fa-1edf73963169
362,143,2024-04-24,8882.29,Approved,58577de2-63d3-4ccd-b490-c14154ce589d
363,1570,2023-09-02,10250.58,Pending,c3cfaeb9-6602-49e6-b70e-7fef276b5757
364,245,2023-11-22,10173.55,Rejected,c4540d70-98d5-413e-8375-ef557b7b586f
365,181,2022-08-13,5796.6,Approved,ef491682-6767-4a9c-a82e-76950a28baf6
366,816,2024-06-22,3182.46,Pending,7aba1f43-5931-410d-b588-2ab1996f2781
367,180,2024-06-06,10993.51,Rejected,fec017ea-8c34-40f5-9d0d-3f653d90aa29
368,645,2024-06-21,14581.48,Rejected,58fe599c-4765-4545-b928-4fc1411d1a64
369,1718,2023-07-15,19409.17,Pending,b86e5a61-edc1-4113-bcc0-ad97d6fc5997
370,1667,2022-11-10,6391.94,Rejected,50e416f2-0bfa-4fbc-811a-79dde04fa97b
371,1468,2024-01-12,13779.61,Approved,81b62519-619a-4eda-bfdb-784115514aec
372,1304,2023-01-28,5988.44,Approved,97bdec91-6acb-4332-b8b4-47e589847ad7
373,1318,2023-12-31,12308.51,Approved,be8224e6-76f2-48f9-a5b8-704ef3195b26
374,1382,2023-02-08,1988.42,Pending,8ca592ed-649c-4427-b2ed-b3a4fd283ef4
375,1447,2023-01-06,7604.46,Pending,117aed87-637e-4cb5-a085-c56e33ded82f
376,307,2022-09-25,15020.91,Approved,7476ee70-299a-4d24-9283-d7871ec9b96c
377,282,2023-09-20,6534.71,Rejected,2a60f214-26e9-4fb3-aec2-ed1095ecbc0c
378,1351,2023-08-16,19663.55,Rejected,f3bf370f-a04c-44c2-a518-d1c258d8a4ea
379,940,2022-10-20,15650.01,Rejected,e5848b1a-839d-4a4a-895a-725dad47905a
380,905,2023-10-30,7519.23,Pending,c9c61815-db3d-4f41-b4ae-f014f25e9b57
381,1968,2023-05-24,3229.7,Approved,a0746b0f-622a-4680-8337-38eefca8ef5a
382,227,2024-02-24,8027.43,Approved,4b6a75be-b493-4896-810c-d824b3f29b1d
383,1688,2023-07-04,15605.8,Approved,e30394dd-2bea-4343-a0c8-1c573bed6cf4
384,89,2024-03-20,14061.37,Rejected,25db5a76-2d4a-4f9d-ba1e-34c05617c1af
385,114,2024-07-12,18936.29,Rejected,83680e1d-7ab3-4e1f-b106-73c770809cb6
386,1634,2023-01-10,13575.05,Rejected,e708fe3f-c6b9-4591-bf6c-6ca58e4a8fdb
387,1034,2024-01-07,12772.64,Rejected,13bfdab2-ca94-4806-b5fd-356a087d5134
388,185,2023-08-10,4412.78,Pending,b20d5a1a-3ff2-492e-8c8c-4199051d5700
389,1572,2022-12-05,12673.43,Rejected,b1e364bc-2138-45fe-a9af-d36b40a3c639
390,1464,2024-04-13,12310.82,Approved,52acb1a9-eab6-463c-9d19-6fb668b9d88a
391,1206,2023-03-03,17446.48,Rejected,39fa9187-5a0d-4f19-b913-5b75f7860c27
392,910,2023-10-23,19333.92,Rejected,37eef5a4-9fbd-4f4b-882a-c73c2beeed75
393,686,2023-07-08,7204.65,Rejected,1f562557-9010-4bb0-9eca-ea29466dd79d
394,1716,2023-06-01,1455.18,Rejected,72519175-3f3a-485f-8872-9d063fe90172
395,908,2023-03-18,6515.08,Approved,ea3e2a48-e131-4139-b1f3-f45cddf61f14
396,1365,2022-12-22,14526.73,Pending,aabe54f8-d1bc-42ab-bcd1-23a08a0dbe72
397,1380,2024-05-16,13695.43,Rejected,b0a95989-ef1c-46c4-9b14-60e6ef219ac2
398,604,2023-05-19,12997.73,Pending,dcc06cb3-7fc7-4d19-88e8-a04c728df54e
399,1795,2023-07-13,7975.12,Approved,d4e814b4-5811-46d7-a5f8-401f01359363
400,1601,2023-06-03,12059.03,Pending,0f5a6d21-f86b-4680-afa4-c3c7c5b4d2e6
401,1186,2023-07-11,10333.95,Approved,e729a060-7c11-4490-8a47-fecd9c7ec607
402,1830,2024-05-11,3642.69,Approved,e8bb9190-bfc5-4028-83d4-b665e0d0f699
403,1132,2024-06-26,5072.52,Approved,4612a709-d2b6-40cb-859c-f0218d07b103
404,1446,2024-02-11,6500.2,Rejected,60cc0084-5d3d-4b24-a2c3-d636fd67e6b7
405,803,2023-11-07,5990.66,Pending,52e3a0e2-dba3-4241-94a5-7ef2b1a69f4d
406,605,2024-05-28,3206.4,Pending,b24fbe5c-9140-4d22-bc17-3b6c4f6963bb
407,915,2023-02-26,17614.6,Approved,e1bf6248-b2f3-4cf5-9366-566ceb8e7f5d
408,259,2023-08-13,13801.31,Pending,1484c0f8-9b0f-420a-a6a7-908efe6f7030
409,1093,2022-09-17,7447.9,Approved,886592b1-1e19-44e9-99ff-4b789cf058bc
410,235,2024-05-09,18529.1,Pending,e574f87d-7dc4-49ed-bcb1-60343cee8ebc
411,190,2024-04-01,8835.4,Rejected,9a40bff0-78d0-4dd2-a003-e1227abcfb5b
412,1030,2023-05-18,5582.22,Pending,41f5e6ff-d405-4538-8b89-38689651e65d
413,1478,2023-12-17,7017.56,Pending,898f278f-f646-4ac1-9f39-3ffcd05e2424
414,1835,2023-05-02,13021.05,Pending,19edc848-a51b-4b55-a06a-fcc098ea42d3
415,160,2022-10-22,12016.08,Rejected,85955550-a473-4b09-9afc-74be9503cb6a
416,1300,2024-01-11,4745.45,Approved,1e1d0069-97f0-4e22-b98d-363e489bc792
417,246,2023-01-17,6199.74,Rejected,d21d72ba-5565-4330-90f9-639119b221f5
418,594,2022-12-18,12058.74,Pending,3f574983-65a8-4f83-b444-f7ce73d1a29f
419,1727,2023-07-16,16042.54,Rejected,06ea5a21-a36d-486a-a76e-1a97adcea7ac
420,1946,2022-12-02,13626.63,Rejected,06cb7fd6-7920-4c43-b072-984f79c3d563
421,969,2022-09-11,18055.03,Approved,b6467ccc-3602-4916-8738-ec382e613de0
422,71,2023-01-08,15838.7,Pending,011a06b4-05dd-467b-a28f-e679270e1bcd
423,1330,2023-03-27,2147.16,Approved,624f42dc-fb3e-418b-bddc-be91937484cd
424,1222,2024-01-07,4763.46,Rejected,914b2b6f-fb7f-445b-a691-27be7b831c3c
425,895,2022-10-11,5950.48,Pending,56076c87-7c3c-495c-a152-dc780ad5f610
426,461,2024-05-02,1788.6,Pending,59449421-80ab-4915-8591-9d60a22d4cb6
427,1933,2023-03-25,17155.33,Approved,38aa3056-5545-4262-afc7-0b610379b7b7
428,1817,2023-01-13,18868.92,Approved,63dccf80-a214-446c-bd8d-e65c678facc6
429,883,2023-07-25,14394.83,Pending,1fa07a03-c076-4e82-92d5-bfa742bf2dd1
430,195,2022-12-28,16432.98,Pending,4d141f03-0c50-4b61-b357-d59e2fda6dc4
431,1239,2023-08-24,15344.04,Pending,bb725d2c-d4d3-49da-92b8-71146bd0c1ab
432,1193,2024-06-28,5302.72,Pending,5115baf1-2ae6-4f2c-8609-659cd18781e5
433,1317,2022-12-06,8994.65,Rejected,8bbb9d2f-f232-47ee-83f0-432f3013f1c8
434,115,2023-02-22,5157.91,Approved,38129528-b085-4366-a99b-efa1ac6e6112
435,1271,2024-07-01,13309.41,Approved,4b4bc81e-c885-4053-9337-79e3af5fdd0a
436,385,2022-09-27,9739.09,Rejected,51d417ca-d1c2-455b-8470-0790e5decc6b
437,1190,2024-05-15,14836.19,Approved,0ff5ddf9-1b43-4ffe-9372-533bf9b88af8
438,1670,2022-10-05,4122.31,Pending,991bc2a3-4ca1-4fb6-ab06-d30d5187a15f
439,1383,2024-01-27,10208.92,Approved,ac737f62-befc-4220-851e-f6e2b30d619e
440,485,2023-02-01,9847.25,Rejected,a93fd422-31fc-4163-8077-4ffb41e428de
441,1030,2022-08-18,14550.92,Pending,d726e8ea-fa28-4af7-bb9b-29edf25bb747
442,1328,2023-08-30,8958.66,Approved,97f8413c-71de-486f-ab55-534d6ab4a345
443,582,2022-11-10,7754.72,Approved,3f00c30b-37d7-4a29-a597-4ec12c13543a
444,887,2023-11-18,5953.65,Pending,eff7ca4e-a866-401d-8612-d46a4a4de8c3
445,53,2023-09-19,18557.84,Approved,87128da1-b944-4e83-9f6d-7192714633cf
446,1423,2023-03-22,12963.38,Pending,3a0a9656-3e3b-4c28-8571-f3175adc4a48
447,294,2023-12-18,15483.16,Approved,b8c85f1e-1270-4807-b0d8-94b568cac62e
448,1978,2024-01-26,2107.19,Pending,d2aff14d-6935-4537-bbe9-6e9354d84056
449,515,2022-12-29,2374.14,Pending,107bb4b9-d97b-49d4-8855-db89502faa73
450,762,2022-09-18,16870.85,Pending,f04c0ead-5004-4313-8539-2948bf7e40f1
451,262,2024-07-04,19822.95,Rejected,90903b1c-6d7c-49ec-a186-baaa206bccf9
452,1602,2024-01-19,15683.63,Rejected,6e042aac-f8a6-41d5-8ac5-d784a008cfb6
453,49,2023-01-09,2891.77,Rejected,3bea1e8a-9ba9-4219-bac6-d58f9fd28ed8
454,272,2022-10-14,13266.53,Approved,21739d8e-3700-4ad9-933b-f7441ef7f83c
455,1901,2023-10-10,4893.15,Rejected,f87709a7-8d7c-41f8-8b2d-ddda2add6d44
456,137,2023-09-21,8137.52,Approved,e02ceae9-1495-4e73-8a23-5503fb44a52a
457,1635,2023-02-08,6900.77,Pending,975f2b06-c904-4571-80b8-d22fae3f276f
458,1315,2022-11-21,13374.73,Rejected,774347b9-d803-4643-b891-0efe41a65978
459,1273,2023-02-19,16673.05,Approved,848a3d79-e9fa-41fa-be64-9553b21ad403
460,1222,2024-05-12,17602.53,Rejected,6659183b-db54-4eb1-a725-30e1dfb7a779
461,1499,2023-08-04,17220.13,Pending,14e4dd76-3bbe-4d66-b2ee-43766642d9fd
462,300,2023-05-02,19755.47,Approved,b2eb0559-eb61-4c37-805d-8b14219e6fbf
463,1192,2023-01-04,15133.88,Pending,695e1dac-70cf-4c05-be34-761f0900dd8e
464,1420,2022-10-28,19395.21,Pending,92b440a9-5253-4ec6-8f89-48c2d6eff140
465,1459,2023-04-17,1564.88,Approved,1e4d3e7c-b5e7-48e2-947c-bfe294fe72f6
466,579,2022-08-14,19817.22,Approved,9886acc3-774f-4e81-b094-da6570012efe
467,371,2022-08-18,7018.27,Approved,fd0a4412-9202-41b2-8892-19f73074b589
468,1955,2022-11-25,3487.3,Pending,7d7dca24-c558-43e3-a2bb-0c7474737071
469,1554,2022-11-22,6996.64,Approved,d67cdd6f-e133-4242-b8c6-6a221612d682
470,1127,2022-11-04,12912.23,Rejected,bc7281fc-36a2-4863-8ac3-c9f3e8e60f94
471,1756,2023-05-14,19381.1,Rejected,0a84d5c3-aee3-4385-ad3c-caf7f27e4104
472,167,2024-02-27,7489.58,Pending,a5b97c18-7247-4246-9dd2-e58424979e61
473,709,2023-03-13,13536.41,Rejected,70a21955-5563-43ab-b405-7e4710181450
474,1602,2023-11-13,17569.48,Rejected,e057d17f-f8d8-47f3-9f68-bdeb35ceb21d
475,11,2023-10-26,3019.35,Pending,6b2741b7-541d-40f6-a462-d6f1d7fe08f6
476,1638,2023-08-18,7769.88,Rejected,ec67c1a8-370a-4d3d-bdce-dcf6cc78e147
477,725,2023-03-03,12963.39,Rejected,0b5952da-0688-44da-8993-fbb7b9f0fb7c
478,1072,2024-05-01,9777.4,Approved,250fb59e-a61d-4d2a-918e-6066d607c855
479,1186,2022-09-16,17108.35,Approved,03ff3e34-3387-40ed-8d37-2d045077997f
480,482,2023-09-24,620.84,Pending,753d8201-fa32-438e-8afd-1a794b43be59
481,457,2024-06-21,2048.58,Pending,3a943bd6-62ab-4859-8b12-3d2e551f7bc6
482,1304,2023-12-17,17175.01,Rejected,4d52086f-001b-424f-a891-b9e2bb0c70a2
483,1360,2023-02-26,17883.24,Pending,371b93d2-b9b5-44db-8609-ce15ff491b78
484,572,2022-07-25,14773.77,Rejected,910fad98-7e3c-4be7-9b5b-0fdf2cf4fdca
485,1849,2023-05-21,16282.24,Rejected,1bdcab68-e167-4131-8abe-b0bdcc6217f9
486,21,2023-02-23,14864.43,Rejected,a7875d94-4bad-4c39-ac2e-e0487ab43f30
487,1976,2022-09-23,15067.33,Rejected,ad48bc2c-55c3-4729-8cd1-1edcada742cd
488,1420,2024-02-10,18281.27,Approved,b4bb8c8e-3b11-4dc1-ba95-f1e2afdd3f0a
489,1478,2024-01-11,9709.83,Rejected,deb13755-d7c6-418d-85a8-19ec9003866e
490,1123,2022-07-22,9877.71,Rejected,d329ccf9-7950-4c60-b9ae-8f8bac997b3f
491,1095,2023-02-13,13649.99,Approved,1f4f373f-4fdf-42c7-b2f1-87819fa1c465
492,1619,2023-10-23,14156.67,Pending,71b1179e-47e0-4419-a70c-fecb77a60ab7
493,23,2024-04-27,8314.94,Pending,790a016d-81c3-44c8-8ea2-21d37d3da3c0
494,947,2024-01-10,17890.29,Pending,44ae0539-0972-4a4b-8dc2-fb0591e41d0e
495,1376,2024-07-03,16606.9,Approved,a7449905-b840-4ac3-8f8e-d3b13628e6a5
496,1083,2023-10-23,9967.18,Rejected,3a494219-546c-48a5-8b9c-1341b8452bb6
497,1005,2024-06-25,1708.33,Pending,64a60209-650c-4af3-912b-026f168603c3
498,1298,2022-10-06,11918.74,Rejected,fb783a20-7ece-4e5a-be23-cf9527914d88
499,387,2024-02-26,3025.1,Rejected,59c94069-9dc8-4b16-a3b9-6ef0f3d3eb0f
500,695,2023-05-24,2494.0,Rejected,1532dcf6-3816-46c0-a0b6-37f43c325ee3
501,1058,2023-09-29,2178.79,Pending,86f054ab-d97b-45c2-b3c7-5ccd147fc224
502,680,2023-06-08,9082.0,Approved,115d6f60-dc60-4cfc-8913-98de51ec1966
503,273,2024-01-20,12216.57,Rejected,471b2cad-0d6c-4fe7-afaa-b30b1d2a26f4
504,831,2023-02-13,8413.62,Approved,13bf8ebc-f318-4fc5-b645-f52c23d7790a
505,1523,2024-03-30,11062.04,Rejected,ea58b1b7-5209-4ce0-8bdd-a51c28d62247
506,1854,2024-07-09,12787.35,Rejected,17f3e9dc-70bb-41ee-a8eb-c172ea0f3791
507,135,2023-09-25,14350.59,Approved,e2c80d3f-5ca8-46f2-bace-8eebe3167833
508,805,2023-07-09,5216.65,Rejected,48d7fbb3-1594-4a96-84c9-f12542eb7653
509,307,2022-10-25,2231.18,Rejected,6693d42b-8b03-426a-898d-6a7478a52e8f
510,1725,2022-08-02,16895.03,Approved,01c1fcbc-e44d-45d9-8030-3e82f4a47373
511,1198,2024-07-15,10651.78,Pending,3700e05c-e50b-4f31-aee9-6b969837f452
512,442,2023-01-12,1009.91,Rejected,2789c77d-78ad-4a97-9468-2b3dc766d4f7
513,1160,2022-10-01,17564.12,Approved,df5d105b-b5d8-4667-b509-94cccc323fbe
514,1801,2022-12-04,6120.83,Approved,e6026959-fd9f-45f3-a2b5-2d4f0ecfd0dc
515,1629,2022-09-21,15062.39,Pending,2dc9f9dd-0d93-4ca6-b7dc-ced4b290c4bf
516,372,2023-09-18,10475.55,Approved,a13e3782-3272-4224-8419-4d653335cda0
517,1730,2024-04-08,6653.1,Pending,30909fca-87ce-47ce-98a1-f423b8f02064
518,1460,2023-07-24,14825.88,Approved,c9bf2ad0-236d-4328-8d8b-9735bc0a6689
519,1698,2024-05-18,9088.05,Approved,ad7b8091-4cc5-473b-8f1f-354b47dfbb12
520,1544,2023-01-27,9380.34,Pending,e7ff19cf-98bb-45ac-9cf2-1062e0b3a9f6
521,1654,2023-01-30,19164.68,Pending,19a96ee5-1aaa-4db0-a265-50ab6880e186
522,581,2022-09-08,19960.41,Approved,815a50bb-e0a9-4f3d-8a47-b867862772a2
523,1058,2022-09-16,4802.94,Rejected,1e62ab56-f6f1-452b-a015-c8a05edb095c
524,360,2024-05-01,8846.33,Rejected,de2807c0-94c6-42fb-a840-f199ab4fd713
525,443,2023-07-05,4099.59,Pending,37019327-8a6d-428e-bf05-acbd17bf9a60
526,1049,2023-01-20,17536.3,Pending,360b14b0-f769-4789-9cef-1530caf17590
527,442,2022-09-14,13098.76,Rejected,48d069a1-fc30-4ce9-8963-d47365a51eda
528,249,2022-08-25,11106.7,Rejected,25e49fc5-0290-4bb4-ba7e-13f07de1d5f4
529,1921,2024-02-25,10697.6,Rejected,6dfba587-930f-4896-bb51-0a9ddfb7072c
530,1062,2023-01-03,7464.23,Approved,bc4af163-51c8-4a5f-b2f4-00731921c720
531,106,2023-11-11,12371.39,Pending,c71039b3-1ff5-47bb-9103-fe3f7d4d1fd8
532,1869,2022-10-16,5783.66,Approved,272101ea-2b21-4738-9843-e1cab4335297
533,537,2023-10-28,2087.99,Rejected,bb4eb8c1-3046-4044-81f7-df17e92c0cfc
534,359,2024-01-09,7173.6,Rejected,32ade5aa-f2a0-4c7f-81a5-fc6b8dbc4210
535,508,2022-10-26,15765.53,Pending,ce2db7dd-2047-4e25-aa59-7d0e099be687
536,1693,2022-10-09,7854.57,Pending,2d40a986-c996-408d-9f2c-c50edc91cc94
537,1987,2024-04-18,4725.77,Approved,0e5bb02e-cc04-4bf9-b208-48b1e5edbc86
538,833,2023-06-22,7653.53,Rejected,7c80ea4f-64b0-4887-a484-319a6f436063
539,773,2023-06-10,15729.61,Approved,84697cd8-7787-40b4-a5ba-b081bafd685f
540,1343,2022-08-27,17469.07,Rejected,33aa957d-3211-4a94-97a5-cfcd7ddee176
541,725,2023-06-21,9139.03,Rejected,fe7b0856-9e65-4bea-ae44-736e7f70e98c
542,481,2024-01-10,7704.0,Pending,b90398c7-bd36-4514-8d9a-b95dd162aed6
543,1524,2023-01-20,11163.85,Rejected,716f5d0e-d4c3-4b5b-8e82-f2f1596d02c8
544,1005,2022-11-18,1024.75,Approved,238af469-06a8-45ab-9255-15e8003bcfab
545,195,2023-05-20,3861.77,Rejected,ddd78242-9a19-4c50-8782-535aeb5f71c5
546,1929,2023-06-02,8971.0,Approved,c4065beb-521d-425e-a207-01fc2c4a3df3
547,65,2024-07-09,11534.04,Approved,991ad066-3021-409d-95cb-3ebfceac2f34
548,547,2024-03-02,12050.7,Rejected,6d4250f6-b1e9-4674-8525-7f09a733eeb9
549,148,2023-03-30,6266.52,Approved,ea0d0b00-9ac2-4915-a019-7495a51b52a3
550,68,2022-09-27,2079.67,Rejected,c2bd44c2-e432-42c8-b04c-daaa0c06e2d8
551,1566,2023-03-01,4543.1,Pending,fef2d1c1-4b6c-4436-9235-889a08c49c79
552,32,2024-04-23,1316.15,Pending,267b97c4-42d3-449e-ad1b-20709f1f7077
553,1070,2022-11-22,7113.1,Pending,652fc830-7a08-4a77-81bf-93b6a792503e
554,1145,2024-04-24,12699.8,Approved,abe73bd6-0614-4a90-9ee0-89266def511f
555,372,2024-02-01,6611.33,Approved,cfad457b-0edc-4767-84f1-31c8aecc5bd4
556,316,2024-04-15,3942.66,Rejected,a8de3c66-0249-408a-baaa-4aff73788002
557,1707,2024-06-04,16779.03,Approved,69a1ab0e-446c-4970-900b-2431acfd8052
558,377,2023-02-24,12400.14,Rejected,6816193a-5f25-4ea1-b423-af55a566611b
559,1543,2023-08-25,3326.87,Pending,a022fe74-5bbf-41bb-96d3-46eccf96bce9
560,26,2023-04-03,10467.27,Approved,15065f98-ab1f-4490-a017-f5945b4ff5df
561,328,2023-02-01,11344.24,Rejected,33f1bb7c-cab8-4166-a22f-2170eb849d0a
562,600,2023-04-21,2256.3,Pending,e88e13d2-7624-4965-b479-c52db109aef2
563,327,2022-09-14,9885.6,Approved,9091c79e-1761-43e8-88d6-d18fe2d87a33
564,968,2024-04-23,13839.25,Approved,0a414bd9-6c20-484c-8f07-44bda156efd2
565,1280,2022-12-29,2960.45,Pending,e4ff6e17-9374-4934-8f85-b557d147e644
566,1560,2024-03-13,13026.53,Rejected,141c7f0e-7e20-47ac-9c91-7986a1b212a9
567,54,2023-06-23,14301.56,Pending,2158da82-e523-42e2-881c-4cfd05febadd
568,363,2024-02-18,14518.09,Pending,abb80df1-dc26-4612-8a74-d1a27fb5a8d9
569,1256,2024-05-24,1558.85,Approved,2ddb08e9-3aec-4eaf-9f32-66fbc16075df
570,1415,2023-12-11,14787.91,Pending,a6b79b98-e1c2-4fbe-b877-748fb41a247c
571,975,2022-08-17,14454.09,Approved,09621021-b9f7-4ba5-a7a5-ec7100b3899c
572,1007,2023-09-09,4036.33,Approved,f92112a7-b19c-4033-b47b-dda17e890290
573,1829,2024-02-01,3733.22,Pending,e7e150ba-87ca-4f28-b3f9-ff46983848b2
574,1357,2022-10-03,1177.45,Pending,a06e0c6e-1cdd-4239-a284-600865d28fbe
575,103,2022-11-03,1634.61,Pending,2d9af1bb-cf48-4bdb-b6ed-fbabf115cad0
576,1911,2022-08-11,12488.28,Rejected,c3f837a8-0a94-4fe7-8355-74638521a0d2
577,570,2024-06-03,1242.19,Rejected,c3ab4f95-24c1-4ccb-b6c3-fcec0149f7b3
578,1272,2024-04-02,16646.42,Rejected,2a254c10-f4d3-4c68-8f71-a1d01af7e07d
579,1429,2023-08-22,4601.8,Pending,f8a57cb2-4890-4270-8d8a-6f21ee05bfaf
580,447,2022-09-30,19350.41,Approved,6da6bd8a-bd0f-40a7-ad80-0dff03c01e5a
