InteractionID,CustomerID,InteractionDate,InteractionType,InteractionOutcome,interactionid
294,1827,2023-09-07,Visit,Resolved,81519aa6-3527-4be2-bbcd-85559f74f07c
295,1321,2023-11-09,Visit,Resolved,bd439939-8008-4066-9d39-2770996ac565
296,533,2024-06-06,Call,Resolved,efe7a932-8995-4d78-8f10-92d7174aa0d8
297,16,2023-08-09,Visit,Resolved,f23cd83e-5ab6-441b-94ae-db5c81a2b046
298,1490,2024-01-12,Visit,Unresolved,0ed7f61c-91f5-441d-9721-fbb2f075439d
299,1619,2023-08-18,Email,Unresolved,12ecce12-0f6f-4a97-b8c6-8106c1424a7d
300,526,2024-02-05,Call,Unresolved,62b62771-79a3-4652-9bc7-46e2fe827c1f
301,793,2024-03-10,Email,Resolved,a8b89090-3055-4d6d-9f1e-c1afb3ae3ed5
302,376,2023-12-04,Visit,Resolved,48f2d827-a748-4d4b-affc-82ab31dc59b8
303,1999,2024-04-06,Email,Unresolved,599e09bd-19ae-4b48-89ca-6b3d1a6003f6
304,1907,2024-07-05,Email,Unresolved,5ce521f9-2aa3-42b8-83c2-113e7de96b4b
305,1954,2023-09-13,Email,Resolved,59443bf4-0e1a-466f-95f9-4fe3d09e8c0a
306,1482,2024-03-17,Call,Unresolved,907bbd89-202d-45ad-b292-476fc883d915
307,666,2023-09-07,Visit,Resolved,ac98ef1d-6337-4706-b9a8-3360fcee1881
308,335,2023-08-14,Email,Unresolved,fa1f9ae3-1aae-47c3-933b-2e2741a70e9a
309,1731,2023-08-07,Email,Unresolved,976509c7-c221-4d14-9e36-e51113c9ebdd
310,809,2023-12-24,Visit,Unresolved,17e76649-9b3b-40a5-bd36-6e752e7ab120
311,881,2024-02-12,Visit,Resolved,1c2d017b-33cf-4b99-9765-32512a2d3d05
312,1629,2023-09-04,Visit,Resolved,10e5efa7-ec59-4faf-be17-6d44326361cd
313,712,2024-04-27,Email,Resolved,231983d7-b3be-484d-9703-9df2c306a786
314,1712,2023-10-11,Visit,Unresolved,6a6e9016-035b-4db3-8f47-e34113d5316c
315,856,2023-08-02,Visit,Resolved,27b61b3b-9620-4fdb-9f10-72c4aa643240
316,1965,2023-09-03,Email,Resolved,647b7552-98ce-40b9-8c9e-b17ad5b5e29d
317,531,2024-02-08,Visit,Resolved,13f97df9-06b4-4645-b3fb-9ab5343c3efd
318,1310,2023-11-18,Email,Unresolved,f7248bb2-5edd-46eb-b63e-37ea69b1b047
319,859,2024-03-18,Call,Unresolved,1ff07b4e-5516-435c-828b-0a41d64e2ac9
320,318,2023-12-02,Visit,Unresolved,f0863320-8912-4306-a5a5-787331b98430
321,1129,2023-09-14,Call,Unresolved,d504e716-cb10-49c5-a5e9-1acefb3dfd5c
322,1791,2023-12-03,Email,Unresolved,9b6ddaee-ae1d-4f06-8562-70fb93d96359
323,1023,2024-05-02,Call,Resolved,3c95694f-af0c-4e2f-9249-8244cc9ae14c
324,407,2023-09-28,Visit,Unresolved,dfd9b3cd-eeb6-4a9f-ac47-0cb5e227e2d9
325,96,2024-04-13,Call,Unresolved,fd12b556-17c3-4611-8826-05a7ce26e2d1
326,1241,2024-03-06,Call,Resolved,faa8b314-d046-48a7-84a8-1d217d1c1451
327,1698,2023-08-10,Visit,Resolved,dbeb654e-dd03-4b79-bd38-494ed8124996
328,1045,2024-02-01,Call,Unresolved,473a6ff9-daec-48f7-b71b-dac58557bc56
329,1917,2023-10-02,Visit,Unresolved,4acfe187-f633-4cdc-b1ed-505468c7a647
330,14,2024-01-28,Email,Unresolved,dd2a6deb-4431-4ab2-af3f-3381e3229f35
331,597,2023-08-09,Call,Resolved,4f09c8ee-a3c7-40c6-aa34-9e133ea32341
332,924,2024-01-16,Call,Resolved,4bee4507-468b-4a24-9509-5bf12baf1d24
333,943,2024-06-06,Call,Resolved,fa7f0ebc-6c38-4d98-9f3f-486d0ab5f4ad
334,1066,2024-07-05,Email,Unresolved,a46ffd28-d699-45b7-9a36-56d256411c79
335,161,2023-09-24,Visit,Unresolved,99f23292-55e3-4424-b22a-9cfade4b724a
336,1797,2024-03-07,Email,Resolved,e73e5b17-4687-4237-ad18-ed7265b5b8fb
337,1911,2023-07-28,Email,Unresolved,71290263-ae5f-4faa-aa0c-e744dbb11ec6
338,1364,2024-02-06,Visit,Resolved,b4201a06-ddf0-45a4-8c6c-eda6e87f6f79
339,162,2024-06-03,Email,Unresolved,e625a35e-0f3a-4d83-a368-392ad5fdc542
340,243,2023-11-16,Call,Resolved,0823db5b-d6fd-4538-bae2-4eec0c46c7d3
341,436,2023-10-06,Visit,Unresolved,1341fac2-9f92-4cfc-a83e-2200b9e247df
342,1950,2023-09-28,Visit,Unresolved,40bc5694-c858-49d8-baec-5542bbe39649
343,792,2024-07-01,Visit,Resolved,16898283-de04-447f-8881-44c356b0ee3a
344,650,2023-08-19,Email,Unresolved,c68d7350-02e2-4bd3-a8ba-4658253a16cb
345,251,2024-03-22,Visit,Resolved,64e069df-3367-440c-92ed-9386a5f0fc91
346,1621,2024-01-18,Email,Resolved,fc42ae47-7010-4b56-bb85-ca5b5d60ac14
347,372,2024-06-11,Call,Unresolved,67dc14de-5fa1-42bc-8a53-71f316ee1349
348,115,2023-09-22,Visit,Resolved,fe82b074-8710-4685-a772-cfdc3f140b7f
349,1749,2024-01-12,Email,Resolved,86403df5-83c4-46ff-86e2-907d93539084
350,730,2024-04-18,Visit,Resolved,636afa26-21ea-4bdd-96ee-3c1c629e4a7e
351,247,2024-05-21,Email,Unresolved,5f3423e5-73b9-485b-b889-5bf94f8ee9ad
352,771,2023-11-08,Call,Resolved,db36de93-43fa-4aec-b792-73c53ad937f5
353,548,2024-01-22,Email,Unresolved,377f6f86-f6f0-4375-b1b5-4919545a8a04
354,1839,2024-01-21,Visit,Unresolved,4c55a729-c998-48c4-89a7-8b4fa96cc085
355,1631,2024-04-17,Call,Unresolved,087445e5-e588-466c-b72f-72dfab6a8e92
356,1116,2023-08-22,Call,Resolved,05c0d34d-089e-4236-a04a-599c32a07e36
357,168,2023-10-09,Visit,Resolved,1a81d741-3c49-48d6-925b-8542bdbafa5c
358,1201,2024-06-07,Call,Unresolved,0e12fe0d-543f-4137-9ae4-6ebe335a3a45
359,261,2024-01-29,Email,Resolved,5409383d-5dbc-4d61-85af-5ba27d8e2f26
360,1154,2023-09-17,Email,Unresolved,3c403616-1f08-4a18-9a8a-41ad4db482ab
361,856,2023-08-04,Call,Resolved,d78a5720-e5aa-4315-8e68-9f85549c9ea1
362,31,2024-07-14,Visit,Unresolved,48ee1f56-db0f-4fc0-be0f-0d8221e0e776
363,858,2023-10-20,Email,Unresolved,730ef615-6e06-45cc-a1ed-38469ef5525e
364,417,2023-08-11,Visit,Resolved,0e795ea6-5193-4510-bbc0-77a7ebe15622
365,696,2024-01-07,Call,Unresolved,b64f5fad-50b5-497c-8f73-f7382cb7a545
366,1414,2023-10-22,Call,Resolved,9e4ddecd-8016-49a6-8f97-1d1f991c73f4
367,1325,2024-06-20,Call,Unresolved,0b5ece68-015c-4d7f-b255-9c10a0772149
368,219,2024-04-04,Call,Unresolved,e2c58be6-f68d-4983-b162-3c7b3ed5908a
369,337,2024-03-07,Email,Resolved,e4f3ca5b-92c4-4627-ab92-c90d7ca6a395
370,314,2024-03-28,Email,Unresolved,3c4b23cd-e6b6-488d-b7dd-2391fa6e168d
371,1960,2024-03-30,Email,Resolved,d5e1df40-b929-4766-9f33-3f595535f5ea
372,233,2023-08-11,Email,Resolved,17ed5b02-a4f2-4d4c-9a4a-b8929480f545
373,486,2023-08-07,Visit,Unresolved,11d583b8-f907-4f00-b396-14300e12e618
374,1633,2023-12-19,Call,Unresolved,603dd015-f6b7-4fdc-a5e6-84b700cfa86e
375,454,2023-09-25,Email,Resolved,214ac2e7-1340-4b22-8d88-6d28b9cfbbdf
376,1812,2023-10-01,Visit,Resolved,e310cebd-8fa3-42dc-8e2b-f6d2a338c095
377,1779,2024-02-22,Email,Unresolved,9aaca9ff-9d11-4e92-b808-0a50bb49f995
378,181,2024-01-26,Email,Resolved,a594c541-c272-41c2-9ba8-36533495c820
379,743,2023-09-29,Call,Unresolved,f4b7d5b3-8167-4ff8-88f7-5b24802d5ae8
380,1584,2023-12-19,Call,Unresolved,e540ab49-69f8-40b1-93fc-37178254821c
381,658,2024-05-18,Visit,Unresolved,9839e09e-4ac0-4030-92f6-d39c03453d6d
382,1275,2023-09-06,Call,Resolved,a5cf51e3-8062-41eb-8b64-8714a5232963
383,1060,2023-10-27,Visit,Unresolved,b3f5d61a-7510-4287-87b1-f79065938b9d
384,1229,2023-09-27,Email,Resolved,511b540b-7697-48f1-8c3c-96924885980b
385,658,2023-07-23,Visit,Resolved,46e921cd-b70f-45e3-b459-cebffa326761
386,1793,2023-08-21,Call,Resolved,19984941-897f-40d4-b075-0f9d4e060d98
387,637,2024-05-09,Call,Unresolved,7e4d9e31-af79-4fb1-80fd-6292ac5fd5b8
388,721,2023-11-08,Email,Resolved,cf216a3a-e67c-4528-bece-c9f1232aa986
389,731,2023-10-31,Call,Unresolved,694bb457-2333-4bab-a2a0-dbc7932fdd44
390,1175,2023-07-21,Visit,Unresolved,d4e1d38d-6431-4e63-b8d3-6ee300c4144a
391,1329,2023-08-20,Email,Resolved,04ce1e1a-7518-4ed8-952a-2f46b0fc573c
392,1859,2024-07-17,Email,Resolved,2d8eb592-36f1-431c-9a0d-5f49371aa2ca
393,681,2023-12-14,Visit,Unresolved,8093407e-f5e0-47aa-8235-a9a93cb0a00b
394,448,2023-11-20,Visit,Resolved,65c1da5b-a41e-4898-9a87-26ac3b5b877f
395,1604,2024-02-22,Visit,Resolved,497f68cf-d4b2-46f6-9596-32cf10c97b90
396,852,2023-08-17,Call,Unresolved,7762265a-ca6c-45e7-a0d7-ea15af2a420f
397,1836,2024-01-04,Call,Unresolved,48b6dace-0dd9-4d6e-aaed-a2b7c3a06eeb
398,1632,2023-11-10,Visit,Resolved,3eae53f9-3509-41b2-a6f5-042422339605
399,159,2024-06-14,Email,Unresolved,0b204db7-5c71-4a62-85e8-50c80753c628
400,33,2024-01-22,Email,Unresolved,b7f71fd2-0920-41e5-907a-448f81e939ca
401,250,2024-06-25,Visit,Resolved,e0023cfa-e44c-4c42-8689-1b0f2f9f1aa6
402,736,2023-08-18,Visit,Unresolved,fabd273a-a88d-4591-92e1-ec1447e36dec
403,1806,2024-06-08,Visit,Resolved,4fd748ab-ef41-4780-b1a0-1fde9a1b483c
404,991,2023-12-13,Visit,Resolved,afeb3ffe-3c57-4ca3-b7d4-b9e85ceeec64
405,238,2024-04-16,Email,Resolved,6dcfb5ec-29f3-4eab-90d9-9bb2109a132e
406,330,2024-07-02,Call,Unresolved,0549d25a-f00e-4c4e-8b13-69392ea3810e
407,1222,2023-11-25,Visit,Resolved,23521de9-a724-47c0-982b-223f82baebb3
408,433,2024-01-17,Visit,Unresolved,d841eda9-3ecb-4ece-ac12-0cf92edda8b0
409,1637,2024-05-10,Call,Unresolved,d5352c4f-0896-4efa-96ec-f12b7f0459ba
410,1886,2024-04-23,Email,Unresolved,14bad673-e21a-4022-a1a6-d18879a08043
411,637,2023-12-18,Call,Resolved,fb09c452-0711-4ca9-a92e-c94ac5c77e56
412,563,2024-01-29,Call,Unresolved,da3f4181-7d49-49df-8c51-59bdba5f1084
413,231,2024-01-30,Email,Resolved,a16a487c-2e3b-4406-8d2c-ec629ec0aea7
414,996,2023-11-19,Email,Unresolved,d9e00fb4-c9eb-4380-9ec5-9437e621fd70
415,1227,2023-07-19,Email,Resolved,6857a360-71b6-4c2b-9eda-5480cb7c5322
416,768,2024-04-19,Call,Unresolved,61919584-149d-4207-b2f8-711ebb77bbae
417,1584,2023-09-07,Visit,Resolved,931cb184-e201-46f1-805f-0dcbef4448e4
418,1904,2024-03-27,Email,Resolved,43bcbbd0-5529-4ce6-b83f-d18a57f93811
419,739,2024-01-15,Visit,Unresolved,ed598d11-96aa-4389-9d70-ced6f8a1da5b
420,1927,2024-04-15,Visit,Unresolved,463ec271-51dc-4722-ae88-23ada4607457
421,385,2024-04-17,Visit,Unresolved,1be2376a-ac2e-4973-875b-94e673427777
422,1828,2023-10-25,Email,Resolved,5c9b14cc-21ec-48ee-ae9c-42fbc1bef901
423,612,2023-11-21,Call,Unresolved,e44b873a-8af5-4d1b-b272-a1ca3f440e80
424,757,2023-11-10,Email,Unresolved,4a6e0ba5-6a46-43c9-90b5-db76dcd7deb5
425,1020,2024-03-22,Email,Resolved,0b7fe784-ecce-4c30-a76b-813cfa39f6f9
426,971,2024-03-22,Call,Unresolved,9f8d7a64-0947-4d73-8a87-a412caa62acb
427,955,2024-07-03,Call,Resolved,26e33adb-f4f2-4b79-b532-b727e05441d4
428,1737,2024-02-14,Email,Unresolved,f407d822-5d0f-4ee3-b473-0ba7ef4af0bf
429,1419,2023-12-17,Call,Unresolved,7a7864a4-411c-4999-a9a7-817abcf1739b
430,1874,2023-07-21,Email,Resolved,0498eb9d-3944-4796-834f-458f8abb574e
431,1853,2024-01-08,Call,Unresolved,dba1267e-91c9-4330-b7ed-aeb58aef53c6
432,233,2024-06-17,Call,Resolved,08fd46c9-34dd-4600-b604-b088727b488c
433,1921,2023-10-25,Email,Resolved,82714934-f3c5-4b7c-9b89-e78d09eb9a5c
434,348,2023-12-26,Visit,Resolved,8fdf59ff-ca00-4d08-802e-4418ead85b76
435,876,2023-10-29,Email,Resolved,d60e4abb-d979-4e33-b1e1-a8c7cf416843
436,1773,2024-02-23,Call,Resolved,5acfdf99-d679-4b3d-8b9e-ef797b7e2bd3
437,1200,2024-01-19,Call,Resolved,f785903a-bdde-4a11-928f-4497fcc4e098
438,1658,2024-01-24,Email,Unresolved,ecef9099-b536-4d41-bea6-8455862a9d06
439,1851,2023-07-31,Visit,Unresolved,35a591ce-2dae-4557-bc5f-84104c1015b1
440,932,2023-09-25,Email,Resolved,c7a4c2a5-ecca-4a7e-84a0-78b60d27b87a
441,1602,2024-02-24,Visit,Unresolved,2648c798-7aaf-4804-84db-c3671df4bb1c
442,346,2023-08-18,Email,Unresolved,41f17531-07a8-4c0c-8d41-704de86f4f22
443,1239,2024-02-02,Call,Resolved,55323507-54c1-4231-8e62-91845898bfbe
444,63,2024-07-05,Visit,Resolved,74f9b676-b1f1-405c-ba8c-aeff175b58e1
445,982,2023-10-13,Call,Unresolved,339790d9-882b-4b4b-9926-e627a46f7229
446,436,2024-06-17,Email,Unresolved,b5a1a21f-4b8e-471e-96dd-c0685109d296
447,1530,2024-02-13,Call,Resolved,c451ddec-aefb-4deb-8d5e-b3a0acefe178
448,1501,2024-02-05,Visit,Unresolved,c09d283d-0846-4085-b1a3-28a67920dfeb
449,232,2023-10-27,Email,Resolved,a82dae24-2e54-4908-8ef3-bac918951ced
450,1079,2024-04-04,Email,Resolved,9cdc6c4f-ccfb-4dfb-adf4-ff96b71ddcde
451,1253,2024-04-09,Call,Resolved,5106684b-a480-4024-afd5-a398f4c026c9
452,270,2023-11-11,Email,Resolved,d49338f6-7609-4dae-8fb8-48cf94006a5f
453,1672,2024-04-30,Visit,Resolved,2915fc56-cad6-4aa3-8530-e65c8923c437
454,188,2023-10-26,Email,Resolved,2abed45a-c165-45e5-a6a4-55536ae97730
455,1777,2024-03-24,Call,Unresolved,64b4f7be-cdc1-4f15-8f7a-cfceb657601d
456,1174,2023-09-25,Call,Resolved,551cb5f2-0bd6-426c-9abf-79769fc2fe53
457,65,2024-04-30,Email,Unresolved,91b6ad99-e446-4910-8384-70db6ed9ee1d
458,1086,2023-08-22,Call,Resolved,c75e51d4-b878-45dc-b074-378d8262a578
459,735,2023-12-30,Visit,Resolved,135d0bc5-a644-4ffa-9d76-7522095ed34a
460,1674,2023-09-08,Call,Resolved,99124344-bbb0-4d51-9ce4-5f0abeae23a8
461,968,2024-07-09,Visit,Unresolved,82114bc3-d01b-4a6e-be99-b557bd30834c
462,845,2023-08-03,Call,Unresolved,b0ac96e8-fc89-4155-813a-963d4bf19b0a
463,590,2023-12-21,Email,Resolved,7fb80bf1-75d5-41c1-8e7c-9f825784be9b
464,1669,2024-03-27,Visit,Resolved,4ba07539-f599-4186-a47b-7f0f036da45b
465,1868,2023-10-22,Call,Resolved,e8ad3003-83b2-4f23-b77c-22e8ac0d3224
466,1977,2024-06-23,Email,Resolved,7c16b63f-5e3c-4150-af6d-ff9dcf3df998
467,942,2023-08-14,Visit,Unresolved,a1c0f623-3cf0-466b-8cd3-3bb623d46263
468,1561,2023-08-24,Call,Resolved,2b1c4b23-28e3-4ba3-9a54-d0c9e428878b
469,291,2023-09-28,Visit,Resolved,3e0f78bc-48f7-463b-b785-d69d988784d4
470,516,2024-01-14,Email,Resolved,effc22c3-8f0e-4925-97f9-f526bf3f2f78
471,498,2023-09-16,Email,Resolved,094edca9-0d60-4e03-8d4a-0e1921d84c0d
472,997,2024-04-14,Email,Unresolved,65cfca3a-b40a-46ba-b849-1258c5707087
473,350,2023-08-26,Visit,Resolved,949796fb-6ea4-46ca-8584-a6cb510a8860
474,1143,2024-07-16,Email,Unresolved,1ab1afe6-02af-4d14-9f52-96723b406804
475,1961,2023-11-04,Visit,Resolved,a4fc7257-9c54-4f65-9e85-f9463aa1df02
476,1770,2024-03-17,Visit,Unresolved,d283d702-a00d-4478-bef2-7bd16c1ff248
477,1238,2024-03-09,Email,Resolved,46a9224d-5758-4b73-ac1a-c2e9721de01c
478,388,2024-02-02,Call,Resolved,eb9be35e-8d5a-4a49-88df-af26352c816e
479,1556,2023-10-18,Email,Resolved,16022622-2f39-4c40-8211-d18a8f881a73
480,1956,2024-02-20,Call,Unresolved,22d1825d-be53-4ca3-99ae-3dcea213f957
481,1522,2023-10-24,Email,Unresolved,e3f3ac24-c833-4e5a-948a-b85155d3d3c3
482,1959,2024-05-27,Visit,Resolved,018c39d3-bec9-4402-9cbf-71ec14ed150f
483,1597,2024-03-10,Visit,Unresolved,7b022a19-ead7-453c-bdbc-b8955a7f1d1d
484,1923,2024-04-11,Visit,Unresolved,2eb22bb3-4bb0-4954-9b92-9940ad468084
485,438,2024-03-21,Visit,Resolved,e55afe81-d602-4a63-a884-5ab0ee9b6ec1
486,749,2023-09-09,Email,Unresolved,4a7b18e0-487f-4685-9534-68b6bffef114
487,970,2023-09-18,Call,Unresolved,269409dd-71bd-4c66-a786-ab7122816ff5
488,971,2023-09-05,Visit,Resolved,e2664711-c9dd-4637-a725-d6538c9e6972
489,1367,2024-06-30,Email,Resolved,16f862ce-ab5f-4cd4-b34c-34d63fef2d5f
490,415,2023-09-04,Email,Resolved,5d1b72a3-16a6-4dc3-9e76-08a26f38fe84
491,558,2023-12-04,Call,Unresolved,9667bcdd-dda6-4210-ad92-0ee86cfbe4de
492,672,2023-08-26,Call,Resolved,6081e6f4-271a-4308-827d-6a18eb41c0d0
493,462,2023-12-05,Call,Resolved,4464961e-530f-480a-880c-1b550bbb25df
494,277,2023-12-24,Call,Resolved,34224111-5e1d-46d9-bab2-e04610cc3122
495,217,2023-09-08,Visit,Unresolved,83f54fd1-ce83-4ab1-b0d5-e118d68ca658
496,102,2023-12-08,Email,Unresolved,cce09c80-bc7c-421f-8f58-1255f18dc9bb
497,742,2024-06-20,Email,Unresolved,39ee44bd-a869-4552-9eba-d5b1c24a99c4
498,1097,2024-05-22,Visit,Resolved,a8785a27-b830-4aef-b324-859e078bdada
499,1263,2023-10-13,Email,Resolved,28573e7b-b59b-4ade-8009-7d95f42c88ce
500,506,2023-08-15,Visit,Unresolved,9e7fd51b-3543-4197-a7a4-66a94391c7ce
501,480,2023-08-02,Call,Unresolved,f9266fb8-808e-4082-a001-003c9667e2c6
502,202,2023-09-25,Call,Unresolved,8c403822-7f95-4700-a9d5-ab29217e8f2d
503,402,2023-10-14,Email,Unresolved,4d745d83-3963-44bb-8b46-498e17c47191
504,792,2023-09-20,Visit,Unresolved,7aef630e-3e19-4d29-b886-7c67654e26d0
505,605,2023-12-07,Call,Unresolved,eb020605-5cfc-4830-b2f1-79d6ea108f53
506,1162,2024-06-04,Call,Resolved,c1c1b0bb-361a-4264-9ae9-c4d6fbaeef65
507,1047,2023-11-02,Email,Unresolved,530db817-ede1-45bd-afb0-697c4b92d8de
508,1504,2023-11-27,Call,Resolved,d0483ded-1931-412a-9e80-85c1660838a5
509,877,2024-07-18,Email,Unresolved,c3c18e08-827f-4e8b-bfe5-518ce2913c94
510,155,2024-01-29,Call,Unresolved,a795127f-07af-4616-a9d7-86e68b88725c
511,487,2023-08-19,Call,Resolved,1d04eb9c-4203-4de1-a510-46dc71d1abcb
512,359,2023-10-31,Visit,Unresolved,04678467-788b-476d-b6db-453ad6cd5d8a
513,1953,2024-07-17,Visit,Unresolved,5e60176f-34e1-4633-8505-345547283b23
514,1341,2023-12-22,Call,Resolved,b5f78760-0a25-43f5-a580-e8de44c6a1c5
515,1597,2023-08-27,Email,Unresolved,4945ada3-12c3-41bd-8f78-62311103a91d
516,1382,2024-06-17,Call,Unresolved,62e3ad2c-0df5-4661-883b-02a756a09e4b
517,1470,2023-12-07,Visit,Resolved,792088bf-5a8b-477a-ad3a-8fb963859b07
518,1599,2023-07-19,Call,Unresolved,b8efec01-c865-4f0d-b5e3-f68388697aa8
519,2004,2024-01-22,Call,Resolved,a6af3428-3082-4e3e-bcbe-e218df7b0e38
520,1277,2023-08-28,Call,Unresolved,9dfa9f12-eb83-4889-bbca-f4aa8bec0c15
521,519,2023-12-21,Visit,Unresolved,4f338e3f-30ee-4c1c-991c-2532c22fc9c0
522,1135,2023-08-06,Visit,Resolved,977129fc-a82d-4a24-a790-39cf4eff0a95
523,863,2024-06-24,Call,Unresolved,d287d244-0429-48ff-afe2-f72a528bb05e
524,39,2024-04-26,Call,Resolved,f83eee67-dcea-482a-aba1-8265004e63b8
525,392,2023-11-10,Visit,Resolved,e6728327-d8c0-4037-8588-412c48190e80
526,331,2023-08-01,Email,Resolved,3b31fb95-49d5-40d0-b9a0-d7efd2b9f46b
527,427,2024-06-07,Call,Unresolved,44aac8e6-50fc-422c-8bb6-272517ba8c24
528,223,2024-06-22,Visit,Resolved,8b352645-d272-4f1e-b3e3-d020c5cc64fc
529,844,2023-09-27,Visit,Resolved,cfe3e861-2c13-49f6-a67b-61e45a6b1156
530,1456,2023-07-19,Email,Unresolved,37383fcc-ac17-41b1-8daa-7976e72798fe
531,95,2024-05-30,Call,Unresolved,8f7d6904-194c-4bfb-bb31-58744a1c4aa0
532,518,2024-05-17,Visit,Resolved,8c9fe7e0-c976-46c4-af4b-2fd95ff44084
533,893,2024-02-17,Email,Resolved,a6b00dd9-7147-4832-86f1-d6d73309e3f2
534,1799,2023-08-04,Call,Unresolved,55249868-2551-45ad-9ec4-754ef90f1bf0
535,1814,2023-12-17,Visit,Resolved,59190405-12f5-40b4-a955-58efa0b9e3b3
536,424,2024-03-15,Call,Resolved,5a6a6fd6-a4c8-4c6c-b911-9226336b54d9
537,1910,2024-02-03,Visit,Resolved,20a1f9d9-895d-4ee3-93c4-1ac07fc33383
538,517,2024-02-21,Call,Resolved,6a2e31a2-4ad6-48f5-92be-fada8ad6dfe1
539,1218,2024-07-12,Visit,Resolved,59dbe2b8-ae6c-4b49-af30-718c216077d0
540,20,2024-06-28,Email,Unresolved,56c0fa1e-d1a0-49c5-abb8-b66eb95100f8
541,1317,2024-04-02,Email,Unresolved,da4db6b8-12fd-426b-9e23-bd146c48fe1b
542,2001,2023-09-25,Call,Resolved,dc6756fe-9514-443e-b569-8844581044fa
543,1103,2024-06-18,Call,Unresolved,cede384a-4e59-43e6-8848-926404a64007
544,641,2024-07-13,Email,Unresolved,2d42d2ee-bce7-4fc0-a4bf-1c226d8f3561
545,372,2024-06-18,Call,Unresolved,d864ccf3-9cc6-49f3-bc46-3da293255635
546,1967,2023-11-29,Call,Resolved,1c0269bd-7a23-4fb8-9252-180c3330ef72
547,1019,2024-04-09,Visit,Resolved,75dac9ed-b989-4e85-99a9-bc0c59a49edc
548,397,2024-02-13,Call,Unresolved,cabe7a5a-aa27-4f5f-9922-8fac5f4a398c
549,602,2023-10-25,Email,Unresolved,e026f086-89ef-40b0-a92a-03f3d33b4a7d
550,1535,2024-04-06,Call,Resolved,7d48c30c-f135-4e95-985f-fcb2c631bfd4
551,1175,2023-09-05,Call,Unresolved,182ef9dd-6209-4aa8-a9fe-c28505ab36ae
552,111,2023-09-28,Email,Unresolved,b56ac5f4-5394-48d8-b042-fb0eaf8cc67b
553,913,2024-01-15,Email,Unresolved,8fa9e86f-e6e6-4cf9-8b65-ec88f163e3ee
554,217,2024-06-05,Visit,Unresolved,7d2e8ba1-781b-4d18-99ea-08005370ec9f
555,175,2024-03-20,Visit,Resolved,6b7bdbc8-84ff-4799-9225-c5c14a99ef3a
556,375,2024-07-08,Visit,Unresolved,b2532b8d-14b0-4c3c-8e14-092383cb3ed3
557,447,2024-07-08,Call,Resolved,b2fafabc-4d17-4355-9804-ac043e38fa5b
558,577,2023-08-19,Call,Unresolved,03d85150-d758-41b9-8020-49a6d58c023b
559,1497,2023-09-01,Email,Resolved,080cfab1-4a7b-4f99-8ecf-aacd6252ebf0
560,1323,2023-12-19,Email,Unresolved,ee33ee81-ffc4-4729-8491-bba6444be67d
561,1885,2023-11-04,Email,Resolved,048f2419-6d56-4484-b200-51f903e9226e
562,1751,2023-07-23,Visit,Resolved,e9c8cc16-1e01-4797-b9a8-0cbd2c61e31b
563,837,2024-02-17,Email,Unresolved,1a7d61b5-0fd8-41df-aba4-95b5eb555358
564,1110,2024-01-24,Visit,Unresolved,af7befb3-0735-4324-9e12-afd6cbe2d03c
565,943,2023-09-05,Call,Resolved,d8672f18-5141-4b1a-af56-eb29f72db94a
566,521,2023-08-18,Email,Unresolved,0c2d1cc4-1f17-4189-af10-63a78fa00a11
567,1233,2024-05-24,Email,Resolved,ca146ac1-d005-444f-b44d-463f30e44dc4
568,120,2023-08-06,Call,Unresolved,fbcfea63-e224-4343-96f2-1f8ac73f98bd
569,484,2023-08-02,Call,Resolved,3318407d-2cef-4155-9a28-e6eca375b91a
570,1699,2024-04-05,Visit,Resolved,a23ba329-4e20-4174-bfd2-bec581023a34
571,672,2024-05-06,Email,Resolved,c70dad68-40dc-4bda-8a44-bdadfc1ba743
572,1652,2024-02-12,Visit,Resolved,bbd33fea-495d-4224-b636-308ab8199d4b
573,1588,2024-06-19,Email,Resolved,1f2cf477-b4dd-4f7a-9cea-cb784f8bfd25
574,1620,2023-10-27,Call,Resolved,6c69882b-2d60-4085-88d6-255a2629f752
575,1738,2023-11-13,Call,Resolved,f503105f-78be-4140-b9e1-47d84c6a9374
576,171,2024-04-03,Visit,Unresolved,0ece7c1a-5f77-4e64-8e4d-7e0c6db416f9
577,341,2024-07-06,Email,Resolved,3eb6f29f-6479-45c2-b19c-9533766f56a2
578,1620,2023-11-25,Visit,Resolved,742a878d-dd9c-4669-b5b2-755c7794a94a
579,870,2023-12-01,Call,Unresolved,2af4ad62-5eeb-491b-ad0d-185ce3dbdf90
580,1533,2024-06-02,Call,Resolved,d70d8343-9a0f-483b-98ab-22f776a21158
581,1586,2024-05-20,Visit,Unresolved,1ff9f89d-a66b-4a05-9d82-ae51c900bfc1
582,1969,2024-03-15,Visit,Resolved,d9dd96e4-4565-438f-8755-e22e5789e442
583,981,2024-04-23,Visit,Unresolved,57345fc7-0a44-416e-9a04-902726900211
584,1487,2024-01-10,Visit,Unresolved,7e65fcf8-d3f4-432d-ad22-afbef2255661
585,1072,2024-07-01,Visit,Resolved,e1272367-5d7f-497f-a332-7773f904e3fb
586,542,2023-09-09,Email,Resolved,234ce3df-ff88-45fe-9c0c-18d64c53869a
587,490,2023-09-15,Call,Resolved,50376b07-ecd1-4096-bbba-a5f3eb751252
